createdAt,text,sentimen
2026-04-14 15:58:01,@sampahfhui Fuck fuck fuck fuck what the fuckkkkk,Neutral
2026-04-14 15:58:14,@MastinSaurus @sampahfhui Bedain isi kepala sama ngomongin isi kepala lu di grup chat aja udah gabisa blokkkk blok,Positive
2026-04-14 15:59:40,@MastinSaurus @sampahfhui Km pasti salah satu pelakunya yaa? Pake akun anonim wkwkw,Neutral
2026-04-14 15:59:56,"@MastinSaurus @sampahfhui lebih najis otak lu si, klo udh malu hapus aja twt lu yg ga bermutu itu, malu ga berakal tp sok.",Neutral
2026-04-14 16:00:08,"@MastinSaurus @sampahfhui Skrg klo lu jadi orang tua, terus tau anak lu di lecehin di grup, lu bakal terima² aja? Dongo",Positive
2026-04-14 16:02:56,@MastinSaurus @sampahfhui Kepala lu isinya tai,Neutral
2026-04-14 16:06:46,@sampahfhui najis. layak mati saja,Neutral
2026-04-14 16:09:02,@sampahfhui Kalo diliat dari tampilannya itu line yaa kan bukan wa? Beeghhh kemana ajja aku br tw kalo di line juga bisa bikin grup chat juga.,Neutral
2026-04-14 16:12:19,"@sampahfhui baru mau cari beritanya, eh muncul sendiri",Neutral
2026-04-14 16:13:56,@sampahfhui Eh izin bertanya MIN apakah UI masih melanjutkan perlombaan NMCC di masa KS sekarang kalau aku malu sih min,Positive
2026-04-14 16:15:19,Ini berita tendensius/ fitnah. Jauh dari fakta. Tidak ada pelecehan seksual Yg ada pelanggaran privasi oleh penyebar percakapan pribadi/privat.. Berita ini melanggar hukum Kronologi dan Nama 16 Mahasiswa FH UI Pelaku Pelecehan Seksual https://t.co/Pc1ToblgLI via @metrotvnews,Negative
2026-04-14 16:15:23,@sampahfhui Jiji bgt ajg🤮,Neutral
2026-04-14 16:16:46,@sampahfhui SAKIT,Positive
2026-04-14 16:16:51,@sampahfhui TERNAJIS 2026,Positive
2026-04-14 16:17:08,16 Mahasiswa FH UI pelaku kekerasan seksual mulai siapkan bekingan dari ordal kampus hingga buzzer untuk selamatkan diri dari DO https://t.co/hZpFJjktCO,Positive
2026-04-14 16:24:02,"@MastinSaurus @sampahfhui Dih bocil baru puber, keliatan banget lu menglumrahkan hal kaya gitu, gw aja baca gituan sebagai cowo jijik, udah berlebihan jatonya yang dibahas di grub mereka",Positive
2026-04-14 16:26:47,"@sampahfhui ""org org bejat dgn jabatan"" Sakit lo",Positive
2026-04-14 16:27:52,Daftar 16 Mahasiswa FH UI Terduga Pelecehan Sempat Klaim Punya Bekingan Kuat Terungkap ke Publik!! https://t.co/FKaqzymrcR https://t.co/EAWzDGjF3Q,Neutral
2026-04-14 16:29:39,@MastinSaurus @sampahfhui Gini aja heboh,Negative
2026-04-14 16:30:10,"@sampahfhui sampah banget si, sampe bisa ngelakuin tindakan ks sama dosen yang jelas jelas kasih ilmu, kalo posisinya di balik, lo pada yang di sodomi gimna rasanya? blok",Positive
2026-04-14 16:33:39,"@MastinSaurus @sampahfhui Keburhkan apapun saat dikompromikan walah sekala dua orang sudah sekongkol namanya, sekongkolndalam kejahatan lebih parah dari kejahatan sendirian",Positive
2026-04-14 16:34:29,@naay_killa @sampahfhui Stop normalisasi gibah..,Negative
2026-04-14 16:36:10,"@sampahfhui Jangan sampe lolos. Stop normalisasi ghibah macam FHUI ini. Lu pikir sendiri ngeres sendiri ngomong sendiri gak masalah.. namjn jika sudah dibicarakan, diobrolkan, dikompromikan.. itu keburukan bahkan memicu kejahatan.",Positive
2026-04-14 16:38:00,"@revol7hink @sampahfhui Lo itu kan sudah diobrolkan, dibercandakan.. itu gak boleh. Kao lo pikir bicara ngerasa sendiri gak masalah.. tapi kalo lo bicara dengan orang itu sudah kerjasama dalam keburukan.",Positive
2026-04-14 16:42:58,@sampahfhui utek e neng silit cok,Neutral
2026-04-14 16:46:33,"@sampahfhui Sebenarnya kalo ini jadi bahan obrolan antara temen yang akrab dan dekat aja, itu biasa, yang salah kalo sama teman yg belum akrab, atau ada temen wanita, ngobrolin ginian itu gw juga ikutan g nyaman dan merasa bersalah.",Negative
2026-04-14 16:55:59,Kronologi dan Nama 16 Mahasiswa FH UI Pelaku Pelecehan Seksual https://t.co/aime2WTyQu via @metrotvnews,Neutral
2026-04-14 17:00:37,@naay_killa @sampahfhui duh pung kampung caper pengen diramein kah?,Neutral
2026-04-14 17:06:10,@sampahfhui Sebagai ibu punya ada perenpuan 2 org sakit hati bgt l8at chat ini dgn cara apa org tua kalian hingga bisa membesarkan anak dajjal kayak kalian ini ?? Petcuma pke otak dan akal tp kelakuam kayak iblis..,Positive
2026-04-14 17:08:26,"@sampahfhui Sakit jiwa kalian ya, sedih kali aku dulu mau kuliah di UI engga bisa karna keterbatasn, kalian malah melakukn pelecehan begini, aku fikir anak anak ui berintegritas tinggi, tapi kalian membuka pola fikir ku bahwa manusia diluar sana masih bnyk yg gak bersyukur &amp; malah ancur",Positive
2026-04-14 17:09:57,@MastinSaurus @sampahfhui gblk otak bkp anj,Neutral
2026-04-14 17:11:26,@naay_killa @sampahfhui jangan dinormalisasi kan gblk,Positive
2026-04-14 17:15:24,@MastinSaurus @sampahfhui Jgn2 elu bagian dr mereka ato aodara mereka yah? Manusia Allah ciptakan pke otal dan pikiran ga sama dgn binatang punya otak tp ga bisa berpikir. Jgn2 kalakuan elu sama jg sama dgn mereka yah??,Positive
2026-04-14 17:16:58,@sampahfhui @mukaikhlas harusnya kemarin sidangnya potong titit mrk semua di dpn org org,Positive
2026-04-14 17:18:59,"@sampahfhui dulu di sma gua isinya jugaa begini jirr, ada grub isinya temen sekelas khusus cowo bahas bginian sampe di edit wajah temen cewe sekelas gw buat bahan bgituan, sick. Semoga lu pada tobat y jir",Positive
2026-04-14 17:24:12,"@sampahfhui hari” ada aja masalah di Indonesia ku tercinta ini, orang” kaya mereka ini sudah tidak boleh sama sekali menyentuh dunia hukum sama sekali, tidak boleh diterima institusi pendidikan hukum ataupun perkerjaan hukum manapun di Indo. harusnya membela malah jadi pelaku.",Positive
2026-04-14 17:26:05,@sampahfhui tetep kawal motor listrik mbg,Neutral
2026-04-14 17:26:22,@sampahfhui najiss bgt,Positive
2026-04-14 17:28:40,"@MastinSaurus @BudiBukanIntel @sampahfhui Udah bro, lu mending jadi ekstrak kulit manggis",Neutral
2026-04-14 17:30:21,@sampahfhui jadi lupa motor mbg nih,Neutral
2026-04-14 17:30:37,KALAU MENURUT AI Hukuman yang **setimpal** untuk 16 mahasiswa FH UI ini harus mempertimbangkan dua lapis: **sanksi internal kampus** dan **proses pidana** (jika korban melapor ke polisi). ### 1. Sanksi Internal Kampus (yang sedang berjalan sekarang) UI melalui **Satgas PPKS**,Neutral
2026-04-14 17:30:58,@MastinSaurus @asyncawaitx Ga lu maafin? Emang salah apa? Elu ngasih pendapat ngedukung orang KS. Yang ga dapet MAAF ITU LO. LOGIKA LU SAKIT,Positive
2026-04-14 17:32:03,@MastinSaurus @sampahfhui lah makanya harus stay di dalam kepala. yang nyuruh koar koar ke groupchat siapa? 😂,Negative
2026-04-14 17:34:44,@sampahfhui Ini mereka harus di do sih,Positive
2026-04-14 17:38:14,"@ainurohman Kayanya ya dibahas bukan moral atau bahasa yang terucap, yg dibahas legal stancenya, kapan kejadian ini bisa disebut KS? Ketika chat belum tersebar atau sesusah tersebar? Implikasinya lanjutannya adalah, pake undang2 yang mana? Ite, pidana, atau tpks?",Neutral
2026-04-14 17:41:22,@sampahfhui yaudah jgn di do dlu pls di do nya pas smstr 14 aja. masa makanan enak kaya gini ga dibully sekampus. gantian dong hahahahah rasain hukum sosial,Positive
2026-04-14 17:44:28,"@MastinSaurus @sampahfhui tapi ini masalahnya udah ngerendahin orang banyak tll, mau nama mamak lu disebut di grup itu ha? ini anak otak nya dangkal bgt bgst",Positive
2026-04-14 17:44:46,"@revol7hink @ainurohman Menyebut tidak ada korban hanya karena terjadi di grup privat adalah keliru. Selama ada individu yang dijadikan objek pembicaraan seksual dan direndahkan, di situ sudah ada pihak yang menjadi korban.",Positive
2026-04-14 17:52:50,@MastinSaurus @sampahfhui Dasar binatang,Positive
2026-04-14 17:54:39,@sampahfhui https://t.co/isEEmIiHuy,Neutral
2026-04-14 17:59:17,"@revol7hink @ainurohman kakak ngeliat sidangnya gak? korban2 yg dimaksud di grup itu merasa dilecehkan secara seksual loh, kok bisa membahas kekerasan seksual tapi tidak berperspektif korban?",Positive
2026-04-14 18:04:56,@revol7hink @sangmasker @sampahfhui titikberatkan di perilaku bukan di ketauan atau nggak. ketika mereka lakuin hal itu berarti mereka udah melakukan kekerasan seksual. perilaku mereka ketauan cm menunjukkan kalo orang2 tau apa yang mereka lakukan.,Positive
2026-04-14 18:08:31,"@vaneloody @ainurohman Bedakan konteks ya, gw ga memaklumi isi pembicaraan tersebut, menurut gw memang kotor dan jelek. Tapi yang jadi diskursus adalah, layak kah pembicaraan privat yang tidak impact langsung ke korban bisa disebut KS?",Negative
2026-04-14 18:11:10,"@vaneloody @ainurohman Ditambah, uu tpks adalah delik aduan, artinya korban lah yang harus mengadu, selama adanya chat private tersebut (sebelum tersebar), belum ada aduan dari korban, lantas bisakah ini dikategorikan KS?",Negative
2026-04-14 18:16:57,@MastinSaurus @sampahfhui stupid as fuck,Neutral
2026-04-14 18:17:54,@sampahfhui kirim ke barak aja mahasiswa inj,Positive
2026-04-14 18:20:27,"@revol7hink @ainurohman layak, krn pelecehan tsb ditujukan thdp tubuh, keinginan seksual dgn maksud merendahkan harkat &amp; martabat seseorang. uu ini jg delik aduan &amp; korban merasa dilecehkan. https://t.co/d9mmZm68Il",Positive
2026-04-14 18:23:48,"@sampahfhui anjir gua kira apaan, prngennbikin heboh dosng di kala stres gaada topik bisr viral, plus untung ny anak ui, mampus lu semua pada ngntot lu anj dunia anj , prabowo gay sm teddy snj",Negative
2026-04-14 18:23:48,"@sampahfhui Kalau semisalnya teman teman tersangka pelaku ini Drop-Out,kami dari Universitas Del P0rn0, universitas kami memiliki fakultas fakultas yang terkait dan paling amat dicari untuk seperti yang berlaku disini,jika anda berminat dan tertarik anda boleh menghubungi kami terimakasih",Negative
2026-04-14 18:24:39,"@sampahfhui Ibarat ""MAIN BOLA TIDAK ADA PEMAIN YANG LEBIH BESAR DARI KLUB"", begitupun didunia pendidikan saat ini. ""TIDAK ADA MAHASISWA YANG LEBIH BESAR DARI ALMAMATERNYA""..",Neutral
2026-04-14 18:24:57,"@Ritzhy1 @AshaBiniScara @akasiaaaaaaa @kyutbrahhu itu kamu jawab sendiri. Pelecehan. Terlepas pelakunya bocil puber, terlepas mereka nanti bersalah atau tidak bersalah, dihukum atau tidak dihukum itu urusan yang berwenang. Tapi konteksnya kamu nanya ""itu kejahatan atau bukan"" jawabannya jelas iya. Jenisnya pelecehan non fisik https://t.co/NRyrjxpdps",Neutral
2026-04-14 18:25:46,@revol7hink @10_Auleeya @ainurohman bawa delik aduan mulu meanwhile delik aduan tuh mekanisme prosedur hukum dmn ini bs diproses kl korban yg melapor. tapi ketika kita ngomongin yg dilakuin 16 orang ini ya mutlak kekerasan seksual lah aduh muter2 https://t.co/2xfqQzoEIQ,Positive
2026-04-14 18:31:52,"@MastinSaurus @sampahfhui Gini yee, gausah jauh2 deh pembahasannya. Bayangin aja nama lu ada di grup tsb tanpa lu sadari selama ini lu dijadiin bahan fantasi mereka bertahun tahun. Sakjiw, iya sih lu anggap mereka becanda but not for korban2 nya",Positive
2026-04-14 18:34:10,@sampahfhui mirisss,Positive
2026-04-14 18:34:41,@revol7hink @10_Auleeya @ainurohman kak kamu bawa delik aduan padahal itu tuh mekanisme pelaporan yaampun brp kali sih aku jelasin masa gapaham…. skrg chat ke leak &gt; korban tau merasa dilecehkan &gt; melapor tindak pidana &gt; pelaporan diproses gitu loh. kenapa malah saat pembicaraan itu terjadi sebelum kebongkar?,Positive
2026-04-14 18:38:23,"Jangan gaslighting untuk menormalkan perilaku menyimpang. Secara rasional dan hukum, kejahatan tidak membutuhkan izin atau kesadaran korban untuk disebut sebagai kejahatan. Jika seseorang nyolong duit dr rekeningmu secara diam2 dan ente nggak sadar selama setahun, apakah pencurian itu nggak terjadi? Tetap terjadi! Kesadaran korban nggak menentukan ada atau tidaknya tindak pidana. Perbuatan pelaku-lah yang menentukan. Dalam hukum (Pasal 5 UU TPKS tentang pelecehan non-fisik), saat foto atau nama seseorang digunakan utk konten seksual tanpa izin di grup WA, pelanggaran hak sudah terjadi saat itu juga (actus reus). Terlepas dari apakah korban mengetahuinya detik itu atau tidak.",Positive
2026-04-14 18:38:40,Sebanyak 16 mahasiswa FH UI angkatan 2023 disinyalir menjadi pelaku kekerasan seksual (KS) melalui grup chat. Yakin cuma di FH UI? Ada lagi nggak? - DG https://t.co/saYYu9yl7t,Neutral
2026-04-14 18:40:52,"@sampahfhui itu obrolan tongkrongan..kejadian 1,5 tahun lalu..apa ada korban disitu? itu chat di group privat dan bukan dilakukan secara lsg atau diranah publik or medsos...parah lo ga asik @sampahfhui tega bgt lo ancuron masa depan temen2 lo sendiri.. https://t.co/TCFuMx6GIX",Negative
2026-04-14 18:41:24,@sampahfhui sumpah jijik banget anjir lah ini orang2 emang ga ada isi otaknya selain selangkangan ya,Positive
2026-04-14 18:46:12,@sampahfhui bjir serem jg,Positive
2026-04-14 18:47:39,@MastinSaurus @sampahfhui Dongo manusia DONGO,Neutral
2026-04-14 18:49:57,Pemahanmu pd atribusi hukum itu keliru. Pasal 5 UU TPKS nggak mensyaratkan tulisan/pernyataan cabul harus dibaca atau didengar langsung oleh korban pada saat kejadian. Tindakan menuliskan dan mengirimkan konten cabul dan pelecehan ke sebuah grup sudah merupakan tindakan nyata alias commission. Status hukum perbuatannya sudah selesai dan sempurna begitu pesan dikirim. Nggak perlu menunggu korban merasa sakit hati.,Positive
2026-04-14 18:52:33,"@naay_killa @sampahfhui Eh lonte, pikir pke otak ini jtohnya udh ngelecehin, yg dilecehin trmsuk dosen/profnya jg bngsat klo lu menormalisasikan bgini, berarti lu g ad bedanya Ama mereka? cocok lu dijadiin bhn mereka,otaknya jg g ada bedanya trnyta",Positive
2026-04-14 18:57:16,"@revol7hink @10_Auleeya @ainurohman walah elu yg gapaham. ketika gw menulis kalimat di pic 1 itu maksudnya di pasal tidak ada berbunyi bhw itu hrs ditujukan lgsg ke korban. lalu menyusul gw blg di pic 2, perilaku nonfisik tsb = maksudnya CHAT/verbal mas yaallahhhh. ini paham dulu ga? kok jauh amat mikir gw keliru https://t.co/Q2oNrjPXtu",Neutral
2026-04-14 19:16:00,@naay_killa @sampahfhui ketik sambil mabok lu ya kampunk,Neutral
2026-04-14 19:16:45,@naay_killa @sampahfhui mikir pakai otak,Neutral
2026-04-14 19:21:05,"Mana ada hukum ada pembagian fase. Ngarang aja lu. Jika seseorang merekamu lelanjang di kamar mandi secara diam2 tapi videonya hanya disimpan sendiri, apakah martabatmu terjaga krn orang sekampungmu nggak tahu? Ya tentu tidak! Martabatmu sudah hancur di tangan pelaku. Krn martabat manusia itu melekat (inherent). UU TPKS dimaksudkan utk melindungi martabat individu dr tindakan pelaku, bukan dari pandangan publik. Gitu logika hukumnya. TPKS itu hukum pidana khusus AKA lex specialis. Gimana sih?",Positive
2026-04-14 19:24:48,ISI REKAMAN GRUP WA FH UI https://t.co/jVbp8OAEwu https://t.co/brGcR3Ju7R https://t.co/YDhoHFHgMb https://t.co/hR3ZxlQcGH,Neutral
2026-04-14 19:26:49,"@vaneloody @10_Auleeya @ainurohman Kenapa bukan pidana, intention only in private discussion and no actual act toward victims (fisik dan non-fisik). TPKS, ini masih arguable, bisa jadi KS atau ga, karena tidak ada dampak langsung ke victim sampe sblm tersebar. ITE -&gt; pencemaran nama baik",Negative
2026-04-14 19:30:08,@sampahfhui https://t.co/hfQ2DtJcRX,Neutral
2026-04-14 19:36:31,"@MastinSaurus @sampahfhui Kayaknya emang banyak obrolan grup yang membahas mengarah “seksual/ pelecehan” , baik obrolan grup cowok/cewek, bedanya ini kesebar + viral dan yang lain nya enggak , makanya banyak statement kayak gitu.",Negative
2026-04-14 19:37:00,"@revol7hink @vaneloody @10_Auleeya Gini lho bossss Kronologi dlm hukum pidana dihitung berdasarkan kapan perbuatan dilakukan (tempus delicti), bukan kapan perbuatan itu ketahuan oleh korban atau publik.",Neutral
2026-04-14 19:43:53,"Justru itu apple to apple..😪 Actus reus terjadi saat jempolmu menekan send materi pencabulan. Ente tidak sedang berpikir atau berniat. Enta sedang berbuat. Implikasi langsung: Martabat korban ente injak2 di depan anggota grup lain. Korban nggak perlu hadir utk membuat tindakan ente menjadi kriminal. Implikasi kejahatan diukur dari pelanggaran hak, bukan dari reaksi emosional korban saat itu juga. Stop menjustifikasi dan menormalisasi perilaku pelecehan seksual.",Positive
2026-04-14 19:56:54,"@ainurohman @vaneloody @10_Auleeya Ideally memang seperti, saya coba simplifikasi, ada perbuatan dan ada korban. Aksi pertama, konten cabul secara privat, tanpa ada kontak dan tindakan langsung thdp korban, martabat korban terjaga, apakah ini pidana mas?",Neutral
2026-04-14 20:17:01,"Kamu selalu mengulang logical fallacy yg sama yaitu circular reasoning. Heran deh. Jika fotomu diedit jadi konten pornografi oleh seseorang di kamarnya sendiri, lalu dikirim ke grup berisi teman2mu di grup privat apakah martabatmu terjaga hanya karena ente tdk disentuh secara fisik? Martabatmu itu sedang sedang diinjak-injak oleh persepsi cabul orang2 di grup tersebut. Martabatmu rusak di mata mereka dan itu adalah kerugian nyata. Apakah itu pidana? JELAS! Undang2 nggak memberikan catatan kaki ""kecuali dilakukan secara privat"" atau ""kecuali korban ngtgak tahu"". Begitu konten itu ditransmisikan, maka delik formal sudah terpenuhi. Dan secara hukum positif di Indonesia itu pidana.",Positive
2026-04-14 20:28:27,@MastinSaurus @sampahfhui Hayo mau ngomong apa lu https://t.co/nKDrZW2vwX,Neutral
2026-04-14 20:28:42,"@sampahfhui Mereka semua sudah kategori dewasa, proses secara hukum yg berlaku...",Positive
2026-04-14 20:33:20,"Ente ini sedang terjebak dlm palsu-intelektual dan ini sangat berbahaya. Ente berusaha menciptakan hierarki kejahatan di mana manipulasi foto dianggap sbg dosa besar, sedangkan ""obrolan dan guyonan cabul"" dianggap sbg hal sepele yg boleh dimaklumi, gitu? Dalam hukum pidana dan Pasal 14 UU TPKS, nggak ada pembedaan antara memanipulasi gambar dgn mengirimkan tulisan bermuatan seksual. Keduanya adl perbuatan aktif. Keduanya sebanding krn dua2nya menyerang objek hukum yg sama: martabat dan integritas seksual seseorang. Bedanya cuma pd mediumnya (gambar vs tulisan). Tp secara hukum, keduanya sama yakni tindak pidana kekerasan seksual. Sampai di sini paham?",Positive
2026-04-14 20:33:26,"@sampahfhui Udah ga kaget, pantes kebal kebal hukum ehh",Positive
2026-04-14 20:43:32,"@sampahfhui kok bisa sampe ke publik ya, siapa yang ngebocorin 😂",Negative
2026-04-14 20:47:23,Kronologi dan Nama 16 Mahasiswa FH UI Pelaku Pelecehan Seksual https://t.co/PtatuK4eDU,Neutral
2026-04-14 20:48:58,"@ainurohman @Artha_07W Kalo saya ngomong mau perkosa orang di group saya, anda sama kan sama saya sudah perkosa orang? Kalo ngomongin buah dada wanita di perbincangan anda sama kan sama ketika saya ngomong langsung sama perempuan tersebut? Ga make sense",Negative
2026-04-14 20:52:50,@revol7hink @Artha_07W Intip Orang (Voyeurisme): Melanggar privasi fisik korban. (Pidana). Jual Data Pribadi: Melanggar hak atas informasi pribadi. (Pidana). Chat cabul di Grup WA: Melanggar hak atas martabat dan kehormatan seksual. (Pidana TPKS). Apanya yg nggak apple to apple? 🤡,Positive
2026-04-14 20:58:33,"Keduanya sama2 tindak pidana, tp jenisnya berbeda. ✅Memperkosa secara fisik = Tindak pidana perkosaan. ✅Mengancam memperkosa orang secara spesifik di grup = Tindak pidana pelecehan seksual Non-Fisik/Elektronik. Hukum tidak menyamakan hukumannya, tapi hukum menyepakati bahwa keduanya adalah perbuatan melawan hukum. Sama seperti mencuri ayam tidak sama hukumannya dgn merampok bank. Tp keduanya tetaplah pencurian.",Neutral
2026-04-14 21:01:16,fokus gua jdi kebelah dua nih antara update tentang kasus fh ui sm belajar utbk,Neutral
2026-04-14 21:05:34,"@sampahfhui yg begini msk ui jalur apaan sih, dri tahun ke tahun imej ui makin jelek krna org' dungu ini",Positive
