createdAt,text
2026-04-14 14:43:47,"@sampahfhui gue juga ada dunia kerja isinya cewecowo ngomongin org yg gada orgnya digrup itu yg di omongin vulgar si nama cewe yg gada digrup itu, tp ga sehedon ini. tp sukur nya gada yg Cepu 🫣"
2026-04-14 14:45:44,@MastinSaurus @sampahfhui nyawit ni orang
2026-04-14 14:46:32,"@sampahfhui Sumpah gw kira awalnya ya emang by moment lihat yang bohay terus chat grup, udah kelar bhs yang lain. ini semua cwe! Sumpah bahaya ini kalau ke TK,SD,SMP, SMA/SMK jadi PEDOFIL ini. mental rusak, harus di gembleng di puncak gunung salak 10thn ini. Ketemu di jalan harus di gembleng"
2026-04-14 14:47:04,@MastinSaurus @sampahfhui tongkrongan gw ga pernah ngelecehin perempuan bre sorry aja ini mah https://t.co/51iL5KeLt1
2026-04-14 14:49:10,"@sampahfhui banyak sebenernya ga cwo cwe juga cm ga kesebar aja, ada ni cwe https://t.co/7u1fAtEgeO"
2026-04-14 14:49:22,@sampahfhui Cowok lonte
2026-04-14 14:50:25,"@MastinSaurus @sampahfhui https://t.co/t8TN9LBLNv gw males ngetik panjang lagi buat manusia kayak lo, jadi lo baca aja maksud dari kekerasan seksual itu sendiri. And... btw.. kenal atau tidak kenal dengan korban, berempatilah! Setiap orang berharga, setidaknya untuk dirinya sendiri!"
2026-04-14 14:54:36,"@MastinSaurus @asyncawaitx Kenal ga kenal sama korbannya, berempatilah! Setiap orang berharga, setidaknya untuk dirinya sendiri! Ga ada satupun orang yang boleh melakukan tindak merendahkan harga diri dari siapapun! Kamu ga suka ortumu seperti itu, maka merekapun sama!"
2026-04-14 14:55:06,@sampahfhui @threadreaderapp unroll
2026-04-14 14:56:05,@sampahfhui @demambiru21
2026-04-14 14:59:30,@Ritzhy1 @wroofwoof @MastinSaurus @sampahfhui Lu mau ya digituin?
2026-04-14 15:01:26,@sampahfhui B
2026-04-14 15:05:26,@sampahfhui sakit jiwa tu org
2026-04-14 15:07:59,"@sampahfhui Ih najis nya, potong aja tytyd nya satu’"
2026-04-14 15:08:25,"@MastinSaurus @sampahfhui ""simpen di dalam kepala"" itu lu tau. berarti yg ada di grup chat itu ga bener dong"
2026-04-14 15:14:12,@MastinSaurus @sampahfhui sebenernya kesalahan utama mereka itu bukan karna chatnya kesebar keluar tapi yang dijadikan objek obrolan/pelecehan adalah orang2 yang ada di lingkungan mereka seandainya yang mereka jadikan objek adalah orang2 di luar lingkungan contoh artis bokep mungkin gak serame ini
2026-04-14 15:17:02,@revol7hink @sampahfhui kayaknya yg dijadikan masalah adalah objek nya yang kebetulan orang lingkungan kampus juga seandainya yg dijadikan objek orang2 di luar kampus kayaknya ya biasa aja
2026-04-14 15:21:32,@MastinSaurus @sampahfhui Pasti sengaja ragebait abis gt hpnya ditempel di silit https://t.co/1x5qrzAJqD
2026-04-14 15:21:34,"@MastinSaurus @sampahfhui MANUSIA DICIPTAKAN BERAKAL YA. KOMENAN LO KAYA BINATANG. SEMOGA IBU LO, ADIK PEREMPUAN LO GAK JADI KORBAN PELECEHAN YANG SAMA. MAKANYA LO SEKOLAH!!!!"
2026-04-14 15:22:05,@MastinSaurus @sampahfhui HATI OTAK LO BUSUUKKKK
2026-04-14 15:23:45,"@MastinSaurus @sampahfhui ""udah bener"" ampun bang malu bat gw baca tulisan lu 😞🤮"
2026-04-14 15:27:42,@sampahfhui wong stress
2026-04-14 15:30:41,"@sampahfhui Mereka gak paham, klo setiap huruf itu ada malaikat penjaganya, rangkailah menjadi kata2 yg baik, yg gak membuat telinga panas saat membacanya. Tulisanmu menandakan kbersihan hatimu. Smg para Guru di sekolah punya hati utk menyelipkan akhlak yg baik utk murid2nya. Berkata baik."
2026-04-14 15:32:41,@sampahfhui Pelecehan seksual juga terjadi di RSUD pada pasien wanita yg akan dioperasi dlm bius total (topless Krn kebijakan RS). Hal ini dilakukan oleh dr. Anastesi dan nurse laki2 sebelum dr. Yg akan mengoperasi datang. KL ditawari pasang behel cabut 4 gigi bius total SAY NO!!
2026-04-14 15:33:12,@MastinSaurus @BudiBukanIntel @sampahfhui udh yappingnya?
2026-04-14 15:34:29,@MastinSaurus @sampahfhui bener setuju bgt sama ini
2026-04-14 15:36:32,"@sampahfhui NO VIRAL, NO JUSTICE!!! 🔥🔥🔥"
2026-04-14 15:38:14,@sampahfhui sakit bgt baca typingan valenza..
2026-04-14 15:42:38,@sampahfhui awas kegocek lagi teman teman. nanti issue indonesia ketutup sama masalah ini.
2026-04-14 15:43:23,@sampahfhui gak etis banget ajg
2026-04-14 15:45:37,"@MastinSaurus @sampahfhui Bro lu blg selama disimpen di kepala gapapa kan? Lah ini mereka udh tuangin ke chat jir udh bkn sekedar di kepala lg, lu baca ulang ketikan lu deh mendingan, malu2in bgtt pake bela2in pelaku. Dan 1 lagi, pelecehan, kekerasan seksual berawal dri chat2/“jokes” kayak gini btw. https://t.co/mtNHSr7NsB"
2026-04-14 15:47:32,@MastinSaurus @sampahfhui lu waras ga sih?
2026-04-14 15:48:10,@sampahfhui U guys still use Line?
2026-04-14 15:49:36,"@MastinSaurus @sampahfhui Ironi sekali, habis ngatain ""share isi kepala manusia"", kamu lalu share isi kepalamu juga di sini. Alhasil isi kepalamu di sini dicecar habis2an sama publik karena kontra."
2026-04-14 15:49:46,"@sampahfhui Akar penyebab dr kehancuran ekonomi adalah E-commerce yg berjalan tanpa menghargai rantai distribusi. Tolong suarakan spy pemerintah Meregulasi E-commerce📷. Baca : ""Perlunya Penerapan 3 Aturan Pada E-commerce"" https://t.co/wHcNSpo8p1"
2026-04-14 15:56:27,@sampahfhui @terbitfajjar 🤡
2026-04-14 15:58:01,@sampahfhui Fuck fuck fuck fuck what the fuckkkkk
2026-04-14 15:58:14,@MastinSaurus @sampahfhui Bedain isi kepala sama ngomongin isi kepala lu di grup chat aja udah gabisa blokkkk blok
2026-04-14 15:59:40,@MastinSaurus @sampahfhui Km pasti salah satu pelakunya yaa? Pake akun anonim wkwkw
2026-04-14 15:59:56,"@MastinSaurus @sampahfhui lebih najis otak lu si, klo udh malu hapus aja twt lu yg ga bermutu itu, malu ga berakal tp sok."
2026-04-14 16:00:08,"@MastinSaurus @sampahfhui Skrg klo lu jadi orang tua, terus tau anak lu di lecehin di grup, lu bakal terima² aja? Dongo"
2026-04-14 16:02:56,@MastinSaurus @sampahfhui Kepala lu isinya tai
2026-04-14 16:06:46,@sampahfhui najis. layak mati saja
2026-04-14 16:09:02,@sampahfhui Kalo diliat dari tampilannya itu line yaa kan bukan wa? Beeghhh kemana ajja aku br tw kalo di line juga bisa bikin grup chat juga.
2026-04-14 16:12:19,"@sampahfhui baru mau cari beritanya, eh muncul sendiri"
2026-04-14 16:13:56,@sampahfhui Eh izin bertanya MIN apakah UI masih melanjutkan perlombaan NMCC di masa KS sekarang kalau aku malu sih min
2026-04-14 16:15:23,@sampahfhui Jiji bgt ajg🤮
2026-04-14 16:16:46,@sampahfhui SAKIT
2026-04-14 16:16:51,@sampahfhui TERNAJIS 2026
2026-04-14 16:24:02,"@MastinSaurus @sampahfhui Dih bocil baru puber, keliatan banget lu menglumrahkan hal kaya gitu, gw aja baca gituan sebagai cowo jijik, udah berlebihan jatonya yang dibahas di grub mereka"
2026-04-14 16:26:47,"@sampahfhui ""org org bejat dgn jabatan"" Sakit lo"
2026-04-14 16:29:39,@MastinSaurus @sampahfhui Gini aja heboh
2026-04-14 16:30:10,"@sampahfhui sampah banget si, sampe bisa ngelakuin tindakan ks sama dosen yang jelas jelas kasih ilmu, kalo posisinya di balik, lo pada yang di sodomi gimna rasanya? blok"
2026-04-14 16:33:39,"@MastinSaurus @sampahfhui Keburhkan apapun saat dikompromikan walah sekala dua orang sudah sekongkol namanya, sekongkolndalam kejahatan lebih parah dari kejahatan sendirian"
2026-04-14 16:34:29,@naay_killa @sampahfhui Stop normalisasi gibah..
2026-04-14 16:36:10,"@sampahfhui Jangan sampe lolos. Stop normalisasi ghibah macam FHUI ini. Lu pikir sendiri ngeres sendiri ngomong sendiri gak masalah.. namjn jika sudah dibicarakan, diobrolkan, dikompromikan.. itu keburukan bahkan memicu kejahatan."
2026-04-14 16:38:00,"@revol7hink @sampahfhui Lo itu kan sudah diobrolkan, dibercandakan.. itu gak boleh. Kao lo pikir bicara ngerasa sendiri gak masalah.. tapi kalo lo bicara dengan orang itu sudah kerjasama dalam keburukan."
2026-04-14 16:42:58,@sampahfhui utek e neng silit cok
2026-04-14 16:46:33,"@sampahfhui Sebenarnya kalo ini jadi bahan obrolan antara temen yang akrab dan dekat aja, itu biasa, yang salah kalo sama teman yg belum akrab, atau ada temen wanita, ngobrolin ginian itu gw juga ikutan g nyaman dan merasa bersalah."
2026-04-14 17:00:37,@naay_killa @sampahfhui duh pung kampung caper pengen diramein kah?
2026-04-14 17:06:10,@sampahfhui Sebagai ibu punya ada perenpuan 2 org sakit hati bgt l8at chat ini dgn cara apa org tua kalian hingga bisa membesarkan anak dajjal kayak kalian ini ?? Petcuma pke otak dan akal tp kelakuam kayak iblis..
2026-04-14 17:08:26,"@sampahfhui Sakit jiwa kalian ya, sedih kali aku dulu mau kuliah di UI engga bisa karna keterbatasn, kalian malah melakukn pelecehan begini, aku fikir anak anak ui berintegritas tinggi, tapi kalian membuka pola fikir ku bahwa manusia diluar sana masih bnyk yg gak bersyukur &amp; malah ancur"
2026-04-14 17:09:57,@MastinSaurus @sampahfhui gblk otak bkp anj
2026-04-14 17:11:26,@naay_killa @sampahfhui jangan dinormalisasi kan gblk
2026-04-14 17:15:24,@MastinSaurus @sampahfhui Jgn2 elu bagian dr mereka ato aodara mereka yah? Manusia Allah ciptakan pke otal dan pikiran ga sama dgn binatang punya otak tp ga bisa berpikir. Jgn2 kalakuan elu sama jg sama dgn mereka yah??
2026-04-14 17:16:58,@sampahfhui @mukaikhlas harusnya kemarin sidangnya potong titit mrk semua di dpn org org
2026-04-14 17:18:59,"@sampahfhui dulu di sma gua isinya jugaa begini jirr, ada grub isinya temen sekelas khusus cowo bahas bginian sampe di edit wajah temen cewe sekelas gw buat bahan bgituan, sick. Semoga lu pada tobat y jir"
2026-04-14 17:24:12,"@sampahfhui hari” ada aja masalah di Indonesia ku tercinta ini, orang” kaya mereka ini sudah tidak boleh sama sekali menyentuh dunia hukum sama sekali, tidak boleh diterima institusi pendidikan hukum ataupun perkerjaan hukum manapun di Indo. harusnya membela malah jadi pelaku."
2026-04-14 17:26:05,@sampahfhui tetep kawal motor listrik mbg
2026-04-14 17:26:22,@sampahfhui najiss bgt
2026-04-14 17:28:40,"@MastinSaurus @BudiBukanIntel @sampahfhui Udah bro, lu mending jadi ekstrak kulit manggis"
2026-04-14 17:30:21,@sampahfhui jadi lupa motor mbg nih
2026-04-14 17:30:58,@MastinSaurus @asyncawaitx Ga lu maafin? Emang salah apa? Elu ngasih pendapat ngedukung orang KS. Yang ga dapet MAAF ITU LO. LOGIKA LU SAKIT
2026-04-14 17:32:03,@MastinSaurus @sampahfhui lah makanya harus stay di dalam kepala. yang nyuruh koar koar ke groupchat siapa? 😂
2026-04-14 17:34:44,@sampahfhui Ini mereka harus di do sih
2026-04-14 17:38:14,"@ainurohman Kayanya ya dibahas bukan moral atau bahasa yang terucap, yg dibahas legal stancenya, kapan kejadian ini bisa disebut KS? Ketika chat belum tersebar atau sesusah tersebar? Implikasinya lanjutannya adalah, pake undang2 yang mana? Ite, pidana, atau tpks?"
2026-04-14 17:41:22,@sampahfhui yaudah jgn di do dlu pls di do nya pas smstr 14 aja. masa makanan enak kaya gini ga dibully sekampus. gantian dong hahahahah rasain hukum sosial
2026-04-14 17:44:28,"@MastinSaurus @sampahfhui tapi ini masalahnya udah ngerendahin orang banyak tll, mau nama mamak lu disebut di grup itu ha? ini anak otak nya dangkal bgt bgst"
2026-04-14 17:44:46,"@revol7hink @ainurohman Menyebut tidak ada korban hanya karena terjadi di grup privat adalah keliru. Selama ada individu yang dijadikan objek pembicaraan seksual dan direndahkan, di situ sudah ada pihak yang menjadi korban."
2026-04-14 17:52:50,@MastinSaurus @sampahfhui Dasar binatang
2026-04-14 17:54:39,@sampahfhui https://t.co/isEEmIiHuy
2026-04-14 17:59:17,"@revol7hink @ainurohman kakak ngeliat sidangnya gak? korban2 yg dimaksud di grup itu merasa dilecehkan secara seksual loh, kok bisa membahas kekerasan seksual tapi tidak berperspektif korban?"
2026-04-14 18:04:56,@revol7hink @sangmasker @sampahfhui titikberatkan di perilaku bukan di ketauan atau nggak. ketika mereka lakuin hal itu berarti mereka udah melakukan kekerasan seksual. perilaku mereka ketauan cm menunjukkan kalo orang2 tau apa yang mereka lakukan.
2026-04-14 18:08:31,"@vaneloody @ainurohman Bedakan konteks ya, gw ga memaklumi isi pembicaraan tersebut, menurut gw memang kotor dan jelek. Tapi yang jadi diskursus adalah, layak kah pembicaraan privat yang tidak impact langsung ke korban bisa disebut KS?"
2026-04-14 18:11:10,"@vaneloody @ainurohman Ditambah, uu tpks adalah delik aduan, artinya korban lah yang harus mengadu, selama adanya chat private tersebut (sebelum tersebar), belum ada aduan dari korban, lantas bisakah ini dikategorikan KS?"
2026-04-14 18:16:57,@MastinSaurus @sampahfhui stupid as fuck
2026-04-14 18:17:54,@sampahfhui kirim ke barak aja mahasiswa inj
2026-04-14 18:20:27,"@revol7hink @ainurohman layak, krn pelecehan tsb ditujukan thdp tubuh, keinginan seksual dgn maksud merendahkan harkat &amp; martabat seseorang. uu ini jg delik aduan &amp; korban merasa dilecehkan. https://t.co/d9mmZm68Il"
2026-04-14 18:23:48,"@sampahfhui Kalau semisalnya teman teman tersangka pelaku ini Drop-Out,kami dari Universitas Del P0rn0, universitas kami memiliki fakultas fakultas yang terkait dan paling amat dicari untuk seperti yang berlaku disini,jika anda berminat dan tertarik anda boleh menghubungi kami terimakasih"
2026-04-14 18:23:48,"@sampahfhui anjir gua kira apaan, prngennbikin heboh dosng di kala stres gaada topik bisr viral, plus untung ny anak ui, mampus lu semua pada ngntot lu anj dunia anj , prabowo gay sm teddy snj"
2026-04-14 18:24:39,"@sampahfhui Ibarat ""MAIN BOLA TIDAK ADA PEMAIN YANG LEBIH BESAR DARI KLUB"", begitupun didunia pendidikan saat ini. ""TIDAK ADA MAHASISWA YANG LEBIH BESAR DARI ALMAMATERNYA"".."
2026-04-14 18:24:57,"@Ritzhy1 @AshaBiniScara @akasiaaaaaaa @kyutbrahhu itu kamu jawab sendiri. Pelecehan. Terlepas pelakunya bocil puber, terlepas mereka nanti bersalah atau tidak bersalah, dihukum atau tidak dihukum itu urusan yang berwenang. Tapi konteksnya kamu nanya ""itu kejahatan atau bukan"" jawabannya jelas iya. Jenisnya pelecehan non fisik https://t.co/NRyrjxpdps"
2026-04-14 18:25:46,@revol7hink @10_Auleeya @ainurohman bawa delik aduan mulu meanwhile delik aduan tuh mekanisme prosedur hukum dmn ini bs diproses kl korban yg melapor. tapi ketika kita ngomongin yg dilakuin 16 orang ini ya mutlak kekerasan seksual lah aduh muter2 https://t.co/2xfqQzoEIQ
2026-04-14 18:31:52,"@MastinSaurus @sampahfhui Gini yee, gausah jauh2 deh pembahasannya. Bayangin aja nama lu ada di grup tsb tanpa lu sadari selama ini lu dijadiin bahan fantasi mereka bertahun tahun. Sakjiw, iya sih lu anggap mereka becanda but not for korban2 nya"
2026-04-14 18:34:10,@sampahfhui mirisss
2026-04-14 18:34:41,@revol7hink @10_Auleeya @ainurohman kak kamu bawa delik aduan padahal itu tuh mekanisme pelaporan yaampun brp kali sih aku jelasin masa gapaham…. skrg chat ke leak &gt; korban tau merasa dilecehkan &gt; melapor tindak pidana &gt; pelaporan diproses gitu loh. kenapa malah saat pembicaraan itu terjadi sebelum kebongkar?
2026-04-14 18:38:23,"Jangan gaslighting untuk menormalkan perilaku menyimpang. Secara rasional dan hukum, kejahatan tidak membutuhkan izin atau kesadaran korban untuk disebut sebagai kejahatan. Jika seseorang nyolong duit dr rekeningmu secara diam2 dan ente nggak sadar selama setahun, apakah pencurian itu nggak terjadi? Tetap terjadi! Kesadaran korban nggak menentukan ada atau tidaknya tindak pidana. Perbuatan pelaku-lah yang menentukan. Dalam hukum (Pasal 5 UU TPKS tentang pelecehan non-fisik), saat foto atau nama seseorang digunakan utk konten seksual tanpa izin di grup WA, pelanggaran hak sudah terjadi saat itu juga (actus reus). Terlepas dari apakah korban mengetahuinya detik itu atau tidak."
2026-04-14 18:40:52,"@sampahfhui itu obrolan tongkrongan..kejadian 1,5 tahun lalu..apa ada korban disitu? itu chat di group privat dan bukan dilakukan secara lsg atau diranah publik or medsos...parah lo ga asik @sampahfhui tega bgt lo ancuron masa depan temen2 lo sendiri.. https://t.co/TCFuMx6GIX"
2026-04-14 18:41:24,@sampahfhui sumpah jijik banget anjir lah ini orang2 emang ga ada isi otaknya selain selangkangan ya
2026-04-14 18:46:12,@sampahfhui bjir serem jg
2026-04-14 18:47:39,@MastinSaurus @sampahfhui Dongo manusia DONGO
2026-04-14 18:49:57,Pemahanmu pd atribusi hukum itu keliru. Pasal 5 UU TPKS nggak mensyaratkan tulisan/pernyataan cabul harus dibaca atau didengar langsung oleh korban pada saat kejadian. Tindakan menuliskan dan mengirimkan konten cabul dan pelecehan ke sebuah grup sudah merupakan tindakan nyata alias commission. Status hukum perbuatannya sudah selesai dan sempurna begitu pesan dikirim. Nggak perlu menunggu korban merasa sakit hati.
2026-04-14 18:52:33,"@naay_killa @sampahfhui Eh lonte, pikir pke otak ini jtohnya udh ngelecehin, yg dilecehin trmsuk dosen/profnya jg bngsat klo lu menormalisasikan bgini, berarti lu g ad bedanya Ama mereka? cocok lu dijadiin bhn mereka,otaknya jg g ada bedanya trnyta"
2026-04-14 18:57:16,"@revol7hink @10_Auleeya @ainurohman walah elu yg gapaham. ketika gw menulis kalimat di pic 1 itu maksudnya di pasal tidak ada berbunyi bhw itu hrs ditujukan lgsg ke korban. lalu menyusul gw blg di pic 2, perilaku nonfisik tsb = maksudnya CHAT/verbal mas yaallahhhh. ini paham dulu ga? kok jauh amat mikir gw keliru https://t.co/Q2oNrjPXtu"
2026-04-14 19:16:00,@naay_killa @sampahfhui ketik sambil mabok lu ya kampunk
2026-04-14 19:16:45,@naay_killa @sampahfhui mikir pakai otak
2026-04-14 19:21:05,"Mana ada hukum ada pembagian fase. Ngarang aja lu. Jika seseorang merekamu lelanjang di kamar mandi secara diam2 tapi videonya hanya disimpan sendiri, apakah martabatmu terjaga krn orang sekampungmu nggak tahu? Ya tentu tidak! Martabatmu sudah hancur di tangan pelaku. Krn martabat manusia itu melekat (inherent). UU TPKS dimaksudkan utk melindungi martabat individu dr tindakan pelaku, bukan dari pandangan publik. Gitu logika hukumnya. TPKS itu hukum pidana khusus AKA lex specialis. Gimana sih?"
2026-04-14 19:26:49,"@vaneloody @10_Auleeya @ainurohman Kenapa bukan pidana, intention only in private discussion and no actual act toward victims (fisik dan non-fisik). TPKS, ini masih arguable, bisa jadi KS atau ga, karena tidak ada dampak langsung ke victim sampe sblm tersebar. ITE -&gt; pencemaran nama baik"
2026-04-14 19:30:08,@sampahfhui https://t.co/hfQ2DtJcRX
2026-04-14 19:36:31,"@MastinSaurus @sampahfhui Kayaknya emang banyak obrolan grup yang membahas mengarah “seksual/ pelecehan” , baik obrolan grup cowok/cewek, bedanya ini kesebar + viral dan yang lain nya enggak , makanya banyak statement kayak gitu."
2026-04-14 19:37:00,"@revol7hink @vaneloody @10_Auleeya Gini lho bossss Kronologi dlm hukum pidana dihitung berdasarkan kapan perbuatan dilakukan (tempus delicti), bukan kapan perbuatan itu ketahuan oleh korban atau publik."
2026-04-14 19:43:53,"Justru itu apple to apple..😪 Actus reus terjadi saat jempolmu menekan send materi pencabulan. Ente tidak sedang berpikir atau berniat. Enta sedang berbuat. Implikasi langsung: Martabat korban ente injak2 di depan anggota grup lain. Korban nggak perlu hadir utk membuat tindakan ente menjadi kriminal. Implikasi kejahatan diukur dari pelanggaran hak, bukan dari reaksi emosional korban saat itu juga. Stop menjustifikasi dan menormalisasi perilaku pelecehan seksual."
2026-04-14 19:56:54,"@ainurohman @vaneloody @10_Auleeya Ideally memang seperti, saya coba simplifikasi, ada perbuatan dan ada korban. Aksi pertama, konten cabul secara privat, tanpa ada kontak dan tindakan langsung thdp korban, martabat korban terjaga, apakah ini pidana mas?"
2026-04-14 20:17:01,"Kamu selalu mengulang logical fallacy yg sama yaitu circular reasoning. Heran deh. Jika fotomu diedit jadi konten pornografi oleh seseorang di kamarnya sendiri, lalu dikirim ke grup berisi teman2mu di grup privat apakah martabatmu terjaga hanya karena ente tdk disentuh secara fisik? Martabatmu itu sedang sedang diinjak-injak oleh persepsi cabul orang2 di grup tersebut. Martabatmu rusak di mata mereka dan itu adalah kerugian nyata. Apakah itu pidana? JELAS! Undang2 nggak memberikan catatan kaki ""kecuali dilakukan secara privat"" atau ""kecuali korban ngtgak tahu"". Begitu konten itu ditransmisikan, maka delik formal sudah terpenuhi. Dan secara hukum positif di Indonesia itu pidana."
